C2_neg_control,0s,30s,60s,90s,120s,150s,180s,210s,240s,270s,300s,330s,360s,390s,420s,450s,480s,510s,540s,570s,600s,630s,660s,690s,720s,750s,780s,810s,840s,870s,900s,930s,960s,990s,1020s,1050s,1080s,1110s,1140s,1170s,1200s,1230s,1260s,1290s,1320s,1350s,1380s,1410s,1440s,1470s,1500s,1530s,1560s,1590s,1620s,1650s,1680s,1710s,1740s,1770s,1800s,1830s,1860s,1890s,1920s,1950s,1980s,2010s,2040s,2070s,2100s,2130s,2160s,2190s,2220s,2250s,2280s,2310s,2340s,2370s,2400s,2430s,2460s,2490s,2520s,2550s,2580s,2610s,2640s,2670s,2700s,2730s,2760s,2790s,2820s,2850s,2880s,2910s,2940s,2970s,3000s,3030s,3060s,3090s,3120s,3150s,3180s,3210s,3240s,3270s,3300s,3330s,3360s,3390s,3420s,3450s,3480s,3510s,3540s,3570s,3600s
700,-0.045569694,-0.040446403,-0.033089955,-0.023935584,-0.01691956,-0.008439692,-0.002633867,0.007264379,0.016191018,0.024493913,0.032516003,0.038993977,0.046476116,0.054539178,0.063675159,0.072323939,0.07948485,0.082806287,0.089122337,0.099927802,0.107681259,0.113923221,0.123327996,0.125982988,0.129770503,0.135701261,0.143010719,0.151844124,0.155431769,0.158820646,0.169386067,0.180479816,0.185276626,0.19038572,0.195968213,0.198661305,0.204952112,0.209372926,0.214727532,0.217745919,0.221950217,0.233332054,0.236129951,0.241399617,0.250176841,0.255120659,0.26106946,0.263031425,0.263561072,0.264972991,0.26600535,0.271579818,0.27618336,0.280124717,0.288990501,0.292649512,0.294407652,0.295484077,0.299110244,0.301145488,0.302236065,0.308475091,0.312773148,0.315789525,0.318411608,0.321811916,0.327609703,0.330267307,0.329895663,0.333617257,0.3356881,0.339187706,0.344552397,0.347190643,0.350366501,0.351772616,0.355232575,0.358512776,0.362275287,0.363955681,0.367853068,0.370304748,0.37290793,0.375018313,0.376113687,0.376188868,0.379199183,0.383665884,0.387002135,0.385106082,0.393457215,0.395492083,0.399235519,0.40254665,0.398878832,0.399590355,0.394728809,0.396189469,0.399969212,0.402354696,0.404482137,0.409107718,0.412382595,0.410353019,0.407876372,0.410641522,0.412664282,0.413832497,0.415292375,0.412141242,0.415255299,0.420809398,0.42227814,0.420027584,0.421500888,0.42149409,0.422161354,0.417524928,0.421914369,0.42619279,0.422282828
699,-0.045008881,-0.039910432,-0.032489484,-0.022763053,-0.016080272,-0.007141912,-0.001826241,0.008060288,0.017444286,0.025328483,0.033853252,0.040394818,0.048524766,0.05640035,0.065652369,0.07444089,0.081641987,0.085226685,0.091271177,0.102392459,0.109678233,0.116732963,0.125823349,0.128630293,0.132376107,0.138121909,0.145676379,0.154987954,0.158562427,0.161950172,0.173296458,0.18387449,0.189357569,0.19376216,0.199682885,0.202343618,0.209118244,0.213179774,0.218316414,0.22167615,0.226096269,0.237100101,0.239748614,0.245005847,0.254243541,0.260134502,0.265633883,0.267225626,0.268191112,0.269593677,0.270108827,0.276796325,0.281163653,0.285560458,0.293106084,0.296905301,0.298877021,0.300276488,0.303881825,0.306093941,0.307054588,0.313708347,0.317464275,0.320043834,0.323049057,0.326969735,0.332356893,0.334976726,0.33452265,0.338559417,0.341473027,0.344162184,0.349857817,0.352775838,0.355707374,0.357138929,0.360899756,0.36383236,0.367325004,0.368758343,0.37297098,0.37612655,0.377509567,0.380195534,0.381830359,0.38122774,0.384802089,0.389514452,0.392310148,0.391255884,0.398396029,0.400596699,0.404727881,0.407808907,0.404098668,0.406065035,0.400138812,0.401647673,0.406109973,0.407021548,0.40928501,0.41507323,0.417427214,0.416391551,0.413580777,0.416073192,0.417936468,0.418601644,0.420441811,0.417887545,0.421418021,0.426847154,0.428183929,0.425645244,0.426572778,0.427089486,0.428084967,0.423075401,0.428101338,0.431845112,0.427640833
698,-0.04480617,-0.039696302,-0.03180591,-0.022553961,-0.015196019,-0.006411251,-0.000710971,0.009275998,0.019006698,0.026759641,0.035712094,0.042135582,0.050194163,0.058303963,0.067733974,0.076357527,0.083714239,0.08733296,0.093931161,0.104326563,0.112166436,0.119588718,0.128638786,0.13129709,0.134657655,0.141573709,0.14899367,0.157967528,0.161780095,0.165575185,0.176256611,0.187460215,0.193039467,0.198138016,0.203607453,0.206010703,0.212550353,0.217219412,0.222153344,0.225497588,0.230020363,0.241797122,0.244100491,0.249886999,0.257892473,0.264385898,0.27022962,0.272013304,0.272519455,0.274377244,0.274402271,0.280867803,0.286002432,0.289665449,0.297696542,0.302402566,0.303467047,0.304292487,0.308782222,0.311062683,0.312383141,0.318420849,0.322654341,0.325487128,0.328276577,0.331811253,0.337924397,0.340623362,0.339708146,0.343800372,0.346077451,0.349648412,0.355810025,0.358604093,0.362149135,0.363285826,0.366406881,0.369644559,0.372661134,0.375185812,0.378969818,0.381291293,0.383702708,0.385933436,0.387466334,0.387142157,0.391087551,0.394810496,0.397679861,0.397278376,0.40464835,0.406190432,0.411000302,0.414628042,0.410940885,0.411534322,0.406083465,0.407585167,0.411937415,0.413429989,0.415673255,0.420693108,0.42395568,0.422409026,0.420190081,0.422255998,0.425412058,0.425633552,0.427089417,0.423808219,0.427758062,0.433030124,0.434291445,0.431069039,0.433620648,0.432743331,0.433659677,0.428920908,0.434073017,0.438131152,0.433843487
697,-0.044852398,-0.039825038,-0.031583317,-0.021590696,-0.014527665,-0.005695251,0.00010467,0.010550177,0.020205943,0.02829885,0.037041532,0.044070544,0.051970882,0.060226244,0.069352153,0.078910874,0.0864485,0.090067079,0.096824494,0.107116409,0.115369287,0.1220524,0.13213756,0.134494266,0.138000177,0.144556916,0.152033239,0.161526044,0.165135919,0.169128866,0.179762544,0.191038897,0.196486736,0.201114587,0.207421467,0.210156728,0.216452001,0.221723894,0.226480877,0.229853644,0.23473626,0.246175336,0.248848822,0.254704866,0.262632635,0.268746125,0.274759484,0.276716328,0.277672309,0.279758924,0.279607411,0.28599663,0.290467143,0.29497966,0.30302151,0.307342646,0.308256551,0.310309299,0.314174141,0.316027109,0.317506889,0.323661642,0.328559731,0.331207967,0.334323583,0.337665602,0.343545732,0.345827959,0.345412142,0.350446665,0.352343704,0.355759137,0.360991755,0.36397537,0.367363725,0.369229724,0.372466563,0.375158085,0.37903679,0.381504191,0.385500554,0.387020689,0.389470119,0.392470104,0.394165036,0.393517683,0.39728012,0.401276479,0.403896514,0.403178333,0.411221071,0.413129375,0.416821991,0.420699621,0.416846696,0.417567208,0.41269769,0.413993397,0.419052658,0.419454123,0.422344742,0.427183619,0.430889575,0.42917876,0.42693608,0.429107139,0.43137573,0.431803273,0.433494907,0.430594459,0.434758779,0.440077538,0.441095734,0.438922841,0.439398925,0.440181518,0.441101202,0.436528219,0.440391766,0.445369875,0.440651773
696,-0.044982649,-0.038982767,-0.031316103,-0.021926084,-0.014231508,-0.005091115,0.000946568,0.011557875,0.021305862,0.029612294,0.038580367,0.044977712,0.05345966,0.061861022,0.071609678,0.080926439,0.088383421,0.092170965,0.09867097,0.109695995,0.117578537,0.125324505,0.134730264,0.13736887,0.140540312,0.147629919,0.154842693,0.164539703,0.168604082,0.172561748,0.183157593,0.194541194,0.20004204,0.205517088,0.21170785,0.21432164,0.221152096,0.225308155,0.230748248,0.234084241,0.238676282,0.250586015,0.253629544,0.259158533,0.267625302,0.273869312,0.279397085,0.281600381,0.281916745,0.284141509,0.284724129,0.290712475,0.295630802,0.299875361,0.308214914,0.312649763,0.314578525,0.314926246,0.319070487,0.32244745,0.323276124,0.329423955,0.333797353,0.33656282,0.34003428,0.342956809,0.348797644,0.351587994,0.350897065,0.355615784,0.357488859,0.360900974,0.366887585,0.370030205,0.373151443,0.374086769,0.378807542,0.380860989,0.385182459,0.387357091,0.390806271,0.393871979,0.39529383,0.398644607,0.399692844,0.399722961,0.403196738,0.407264171,0.41097426,0.409852175,0.417571,0.419288979,0.423737065,0.427157523,0.422661978,0.424595808,0.419476768,0.420317444,0.424437295,0.427457412,0.428335417,0.433948517,0.436103386,0.435316533,0.432972982,0.435569249,0.437772376,0.438960962,0.440655629,0.436988161,0.440388876,0.446052576,0.448126682,0.445111249,0.447361232,0.446835565,0.447701495,0.443305953,0.447452211,0.452134501,0.447056415
695,-0.044658163,-0.039196303,-0.030754123,-0.021017017,-0.013291663,-0.004439609,0.00252122,0.012239175,0.022312152,0.030973672,0.039958217,0.046727669,0.055429415,0.064025872,0.073721332,0.083445757,0.090920585,0.094724623,0.100885333,0.112652499,0.120541476,0.127824927,0.137513021,0.140496809,0.143908549,0.150842297,0.15887345,0.168784183,0.17219278,0.176116757,0.187536432,0.198288496,0.204466371,0.209303636,0.215540838,0.218566187,0.225099157,0.229661687,0.235087144,0.238546781,0.243276148,0.255043671,0.257984126,0.263597167,0.272268486,0.278583985,0.284665493,0.286296997,0.288090056,0.289337949,0.289250318,0.29549844,0.301215534,0.304947435,0.314303645,0.317334067,0.319355503,0.320585926,0.324506764,0.326527573,0.327734825,0.335466361,0.340120773,0.341729922,0.345291309,0.348486347,0.355154191,0.357929421,0.356564299,0.361531271,0.363909424,0.366667189,0.372844187,0.375165485,0.379704038,0.38090134,0.384163016,0.387088157,0.391401587,0.392854951,0.397350009,0.399350844,0.402031531,0.405703389,0.406570704,0.406552154,0.409215698,0.414102465,0.417055512,0.415477029,0.423202584,0.425633725,0.430434579,0.434377264,0.43052215,0.431180106,0.426057168,0.427667997,0.431510507,0.432911288,0.435557782,0.44054072,0.443094039,0.441976925,0.438995282,0.442585558,0.444371075,0.445886832,0.446876706,0.443677493,0.448232026,0.452406332,0.454294586,0.452166762,0.453159348,0.453687469,0.453875834,0.449738666,0.454040495,0.458475445,0.45464759
694,-0.044603225,-0.039018593,-0.030785522,-0.020287858,-0.012463892,-0.003451037,0.002852246,0.013383597,0.023634237,0.032549929,0.041756473,0.048235055,0.056714912,0.066209678,0.076046921,0.085039372,0.093128528,0.096970616,0.103636987,0.115257413,0.123266998,0.13136984,0.140706743,0.143773001,0.147435441,0.153852746,0.162015499,0.171853078,0.176094314,0.179569613,0.1905453,0.202320726,0.208324101,0.21299978,0.220128527,0.22234011,0.229356549,0.234053135,0.239274694,0.242621465,0.248498069,0.259863556,0.262656,0.268468554,0.277449139,0.283549772,0.28984125,0.291779059,0.292861225,0.294659251,0.294791305,0.301404002,0.306311447,0.310135537,0.319293782,0.323765774,0.32476475,0.32612036,0.330799393,0.332124112,0.33333193,0.3406851,0.344576777,0.347647677,0.351025334,0.354041892,0.360609239,0.362864871,0.362503426,0.366887465,0.369787737,0.37290231,0.378442735,0.381756564,0.385437985,0.387487656,0.39036113,0.393329325,0.396764656,0.399120712,0.403559121,0.406013442,0.408095889,0.411329211,0.413553708,0.41232058,0.41583386,0.42048741,0.423334882,0.423138662,0.429964175,0.431524001,0.436484122,0.440507634,0.436595204,0.438101231,0.431742794,0.433043595,0.437827564,0.439691502,0.441977319,0.447556268,0.450264283,0.449020159,0.446062915,0.448718249,0.450967377,0.451577657,0.45402054,0.450636894,0.454099005,0.460219323,0.461517083,0.458305301,0.45948384,0.461152763,0.460787291,0.456568077,0.460827979,0.465460291,0.461666193
693,-0.044844133,-0.03923528,-0.030419453,-0.020550881,-0.011664983,-0.002338238,0.003922324,0.01438294,0.024802382,0.033824485,0.042846966,0.049833099,0.059018599,0.067743535,0.077778444,0.087617444,0.095903336,0.099353807,0.106498965,0.117779238,0.126293164,0.134044578,0.143541946,0.147186954,0.1505373,0.157580756,0.165070764,0.175361991,0.179527499,0.183678223,0.19484621,0.206255162,0.212407937,0.217886976,0.223867908,0.226676799,0.233904289,0.238315273,0.243802785,0.247287548,0.252679323,0.265336977,0.26716921,0.273244969,0.282584055,0.288500709,0.294735427,0.29717508,0.298073292,0.299086226,0.299697775,0.306728296,0.311308349,0.315866982,0.324594264,0.329279586,0.330969421,0.331583069,0.335917134,0.338552756,0.339305043,0.346849628,0.351040147,0.354344028,0.357271648,0.360676378,0.36655041,0.369582021,0.369135722,0.372843515,0.375492609,0.379448421,0.384961156,0.389011699,0.391512937,0.393863228,0.397641381,0.400133674,0.403789355,0.405755933,0.409916233,0.412652232,0.414693111,0.417852754,0.420069497,0.418738793,0.422499171,0.426992607,0.430135555,0.429191487,0.437234873,0.439261038,0.44288876,0.446797253,0.443461732,0.4446823,0.439224384,0.440566812,0.444740788,0.445981478,0.448670788,0.454175385,0.456849035,0.456112796,0.453249859,0.455176934,0.458598957,0.459435299,0.460209874,0.457548626,0.461137381,0.467149311,0.468477074,0.46583528,0.467385371,0.466928551,0.468029827,0.463246238,0.467194016,0.472190724,0.467353555
692,-0.045083788,-0.038484314,-0.029960455,-0.019291568,-0.01139178,-0.00218821,0.004862541,0.015719208,0.026663458,0.035376122,0.044963673,0.051974004,0.060922727,0.070080929,0.080400456,0.090522541,0.09827761,0.101922682,0.108847489,0.120495933,0.129145601,0.136930282,0.14771997,0.150052962,0.153944725,0.161059569,0.169025745,0.179399656,0.18291321,0.18728778,0.198855829,0.211081778,0.217476756,0.221888728,0.228405803,0.231157804,0.238778098,0.242755763,0.249386539,0.252039319,0.257011335,0.269878811,0.272809186,0.279041699,0.2872978,0.294033099,0.300553334,0.302214962,0.303513802,0.304546331,0.305315682,0.312241458,0.316804444,0.320942287,0.330085043,0.335024285,0.33657962,0.337795826,0.342015103,0.343905446,0.345331669,0.352699558,0.357489773,0.360338915,0.363557931,0.366381816,0.373276767,0.375819734,0.375309911,0.379971573,0.382031573,0.386013485,0.391054204,0.395076702,0.398406135,0.399859378,0.403892807,0.406395604,0.410666211,0.412077924,0.416730551,0.419197086,0.421623852,0.424386465,0.426450962,0.425076032,0.430117784,0.433572806,0.437035743,0.435834788,0.444598781,0.445805537,0.451063905,0.454306007,0.450372995,0.451511469,0.446089196,0.448126028,0.45168754,0.453686733,0.456303882,0.461583052,0.464328478,0.463075343,0.459668172,0.46324447,0.465537486,0.46658877,0.468326064,0.464506995,0.467820325,0.474051929,0.476088185,0.473237668,0.474305274,0.474797461,0.475456732,0.470467834,0.475229853,0.479364466,0.475072651
691,-0.04467269,-0.038267963,-0.030599752,-0.018875578,-0.010564621,-0.001022792,0.005764347,0.017289288,0.028026183,0.036858388,0.046247109,0.053650821,0.062967668,0.072092751,0.082864709,0.092303652,0.100680014,0.104833648,0.111808383,0.123363313,0.131934498,0.140027571,0.150689442,0.153580467,0.157967341,0.164404025,0.172987736,0.183066199,0.186782506,0.191043037,0.202716789,0.215110312,0.220927436,0.226725794,0.233243818,0.235894202,0.242717692,0.248169876,0.25361585,0.256829814,0.262593445,0.274245995,0.277712737,0.2839679,0.292854976,0.299973942,0.30579153,0.307091887,0.308592502,0.310415568,0.310486649,0.317097889,0.322629991,0.327463735,0.336080254,0.340173601,0.341745132,0.343726709,0.348365811,0.350234425,0.351191179,0.358216438,0.363073252,0.365722272,0.369479669,0.373304159,0.379540806,0.383000248,0.382292961,0.385419374,0.38884509,0.391845723,0.397706897,0.401342187,0.404102869,0.40611027,0.409584271,0.4124485,0.417413338,0.418755732,0.423069127,0.426306417,0.428782625,0.431109376,0.432601302,0.432888492,0.435919888,0.440582768,0.444895893,0.442749975,0.451706547,0.453282313,0.457863462,0.460935179,0.457265472,0.458204437,0.452143409,0.455441664,0.458550739,0.460091018,0.462993848,0.468455569,0.471501085,0.469687932,0.467372918,0.470595341,0.47260969,0.473858501,0.475323537,0.471720118,0.475528684,0.480980032,0.483446105,0.479388236,0.481778967,0.481510243,0.48212849,0.477254368,0.482406479,0.487458336,0.481919653
