C2_neg_control,0s,30s,60s,90s,120s,150s,180s,210s,240s,270s,300s,330s,360s,390s,420s,450s,480s,510s,540s,570s,600s,630s,660s,690s,720s,750s,780s,810s,840s,870s,900s,930s,960s,990s,1020s,1050s,1080s,1110s,1140s,1170s,1200s,1230s,1260s,1290s,1320s,1350s,1380s,1410s,1440s,1470s,1500s,1530s,1560s,1590s,1620s,1650s,1680s,1710s,1740s,1770s,1800s,1830s,1860s,1890s,1920s,1950s,1980s,2010s,2040s,2070s,2100s,2130s,2160s,2190s,2220s,2250s,2280s,2310s,2340s,2370s,2400s,2430s,2460s,2490s,2520s,2550s,2580s,2610s,2640s,2670s,2700s,2730s,2760s,2790s,2820s,2850s,2880s,2910s,2940s,2970s,3000s,3030s,3060s,3090s,3120s,3150s,3180s,3210s,3240s,3270s,3300s,3330s,3360s,3390s,3420s,3450s,3480s,3510s,3540s,3570s,3600s
700,-0.051268246,-0.047388429,-0.039748982,-0.031932869,-0.023152661,-0.014034007,-0.005129592,0.005054805,0.013395824,0.021724671,0.031124483,0.042568268,0.051238349,0.060398543,0.069577755,0.077063046,0.089374763,0.101263218,0.106736146,0.11385882,0.122239744,0.128938812,0.136543819,0.143355159,0.151340904,0.159327794,0.167135144,0.175699173,0.18317484,0.190164871,0.198070576,0.205291857,0.211894309,0.219219531,0.225951911,0.233035571,0.239658751,0.246448328,0.253218236,0.259023297,0.264925918,0.271113949,0.276516498,0.281341339,0.286186212,0.29085264,0.29497675,0.299563343,0.303248593,0.307641145,0.311037623,0.314932634,0.318084831,0.321427738,0.325704541,0.328208174,0.330118257,0.331636673,0.332865335,0.333567788,0.335910318,0.335727746,0.337003625,0.338502298,0.339537576,0.343137426,0.344782147,0.350787179,0.352348686,0.358863579,0.364796734,0.366980469,0.371001186,0.374478497,0.377051351,0.376119534,0.374010359,0.370428311,0.371276953,0.3728189,0.376410456,0.37586005,0.375215689,0.374591049,0.376625595,0.379017553,0.380403047,0.381733433,0.383465758,0.383715703,0.383051929,0.384777571,0.384366255,0.384693137,0.385889625,0.387493026,0.387445204,0.386436165,0.386786022,0.387609223,0.388938576,0.389728276,0.388900989,0.38723149,0.388029791,0.388250512,0.386785927,0.386859888,0.386677769,0.386432825,0.387386333,0.385673246,0.385217401,0.385262652,0.387577375,0.385892835,0.387426695,0.386135176,0.388498985,0.390873311,0.387409925
699,-0.050805489,-0.047095466,-0.039411152,-0.030750458,-0.02265476,-0.013179677,-0.004649818,0.005376944,0.014469295,0.022907331,0.032468913,0.043762086,0.053208742,0.062128339,0.07164912,0.079189395,0.091741813,0.103784499,0.109486969,0.11681832,0.124800252,0.132456097,0.139153305,0.146252493,0.154294073,0.162092868,0.17022129,0.178785814,0.186766031,0.193782543,0.201836311,0.208564719,0.215510394,0.222712067,0.229534363,0.236715665,0.244106076,0.250782745,0.257337667,0.263316744,0.269730945,0.275135818,0.280175341,0.285673833,0.290417881,0.295247376,0.30015903,0.304065458,0.308202387,0.312184272,0.315850616,0.319571111,0.323331492,0.326889421,0.330737936,0.332809184,0.334574772,0.336766654,0.337295877,0.338863422,0.340054075,0.3410699,0.342097439,0.342629841,0.345102459,0.348113155,0.349984331,0.355647457,0.357282845,0.363951283,0.370404956,0.372344585,0.376189822,0.379615248,0.382420108,0.380873184,0.379107491,0.375834341,0.376092486,0.377785946,0.381056744,0.381235026,0.380384743,0.379835178,0.382888184,0.384136654,0.385657204,0.386612445,0.388483946,0.389441402,0.388120413,0.390124047,0.389856126,0.389819794,0.390972648,0.393332367,0.393034976,0.391413636,0.392547948,0.392553956,0.393693144,0.394927704,0.393914455,0.392519602,0.392315067,0.392837522,0.391658216,0.391954985,0.391030701,0.391082391,0.393493373,0.391419628,0.390554821,0.390403423,0.39228121,0.391177667,0.392818782,0.390859463,0.394176199,0.396084969,0.392650578
698,-0.050462418,-0.046834191,-0.038915273,-0.030975792,-0.021564883,-0.012500162,-0.003508816,0.006890312,0.015932639,0.02427325,0.034485967,0.045640628,0.054747376,0.064464693,0.073654342,0.081365229,0.093878621,0.106293158,0.111881557,0.119377841,0.127289424,0.134746644,0.142296361,0.149548744,0.15719288,0.165652546,0.174175271,0.181864092,0.190335242,0.197833987,0.205018969,0.212471434,0.220097931,0.227406089,0.234080558,0.241064612,0.248262801,0.255343268,0.261492434,0.267770966,0.274012853,0.280228834,0.285221111,0.290682698,0.29479151,0.30039191,0.304978703,0.30896351,0.313273191,0.317407391,0.320862131,0.324457885,0.328588581,0.33148035,0.335590629,0.337957681,0.340157709,0.34132011,0.342336996,0.344285362,0.345517148,0.346543778,0.347349616,0.348686814,0.3499801,0.35375987,0.355652212,0.361428598,0.363021983,0.369396126,0.375988127,0.377729637,0.38230323,0.386035396,0.387833271,0.387011128,0.385049287,0.381777856,0.38159745,0.383901096,0.387191998,0.386592554,0.385656921,0.385681425,0.387690403,0.389739644,0.391590864,0.392267158,0.394022603,0.395431147,0.39438771,0.395763279,0.395193017,0.396512765,0.397410019,0.398758997,0.398649404,0.398186701,0.397899848,0.398091429,0.399801466,0.40077156,0.399875954,0.398426834,0.399317052,0.398648756,0.398216196,0.397526509,0.39715349,0.397407272,0.399351071,0.397209855,0.396786342,0.396072242,0.39893753,0.396551275,0.398675754,0.396926972,0.400151041,0.402031335,0.397873642
697,-0.05074446,-0.046954882,-0.038701315,-0.030133216,-0.0209668,-0.01179686,-0.002620539,0.007971058,0.01699989,0.025676184,0.03602667,0.04731636,0.056536343,0.066484454,0.07581627,0.084091197,0.096697114,0.109298951,0.115434622,0.122284269,0.130033735,0.138261079,0.145865616,0.152728997,0.161117598,0.169534555,0.17761391,0.186270108,0.194322636,0.201830831,0.208992487,0.216836262,0.224511268,0.231174025,0.238580632,0.245830838,0.253136253,0.260345082,0.266494216,0.272750196,0.279115873,0.284986444,0.290856787,0.295849089,0.300847486,0.305880469,0.31024097,0.314728373,0.318974111,0.323129535,0.326386167,0.330010543,0.334044244,0.338332145,0.341254221,0.344053274,0.345615153,0.347919469,0.348725497,0.350424563,0.35167967,0.352392999,0.353082142,0.354021712,0.355758374,0.359668982,0.361650399,0.36743997,0.368685102,0.37633576,0.382301825,0.384349728,0.388322254,0.391296734,0.394622797,0.393230504,0.391151003,0.387485539,0.388230039,0.390465757,0.393754126,0.393439858,0.392288013,0.39199938,0.394596467,0.396619853,0.397759065,0.399012779,0.400179011,0.401217171,0.401185124,0.402395492,0.402148352,0.402449011,0.404128568,0.405343624,0.405316997,0.404298421,0.404917205,0.404700175,0.406042287,0.40642266,0.406562452,0.404864959,0.40516382,0.405453866,0.404381961,0.403723604,0.403324357,0.404141565,0.405541481,0.40311716,0.402483048,0.402672343,0.404599193,0.403681862,0.405301167,0.403392669,0.406136648,0.407929047,0.405162011
696,-0.050735984,-0.046263841,-0.038441005,-0.030068922,-0.020350158,-0.011214931,-0.001305381,0.008946832,0.018548814,0.027117665,0.037273886,0.048762623,0.058643045,0.068653734,0.078268152,0.086480657,0.099181737,0.111727118,0.118009415,0.125265402,0.133428986,0.141597845,0.148883185,0.155910249,0.164292611,0.172786385,0.181301615,0.190151796,0.197767492,0.20592556,0.213191277,0.221333993,0.227620923,0.236156614,0.242890466,0.250207881,0.257951072,0.264518388,0.271354582,0.277664852,0.283716995,0.290724609,0.296284969,0.301123635,0.305549957,0.310580365,0.315659898,0.319842805,0.324004188,0.328456677,0.331503868,0.335975989,0.339982347,0.343800314,0.347408889,0.350640117,0.351933159,0.353286903,0.35428342,0.356510675,0.357722549,0.357322655,0.359009074,0.35929494,0.362362182,0.365554839,0.367271121,0.372972966,0.374883557,0.381946205,0.388838562,0.39084969,0.394287107,0.398740551,0.400404043,0.398966525,0.397811433,0.393631371,0.394512509,0.397111374,0.399639144,0.399260445,0.398249288,0.398351525,0.401053863,0.402620891,0.403937849,0.405072466,0.407268502,0.40738145,0.406722793,0.408379979,0.408686344,0.408507638,0.409709724,0.411565639,0.411960474,0.410027077,0.410639156,0.411673666,0.412372493,0.412844707,0.41199346,0.410607772,0.411079504,0.411591951,0.410491418,0.410148831,0.409285342,0.409717205,0.41088911,0.409275179,0.409121197,0.408646909,0.411430937,0.40982138,0.411054358,0.410011739,0.412462686,0.414029593,0.411098115
695,-0.05040632,-0.046654372,-0.037981968,-0.02905824,-0.019726505,-0.010500497,-0.000391168,0.010224577,0.019544694,0.02850056,0.038802393,0.050564397,0.060320222,0.070768578,0.080505477,0.089038027,0.101968019,0.114908371,0.119995285,0.128284809,0.136409734,0.144647596,0.152307453,0.159776779,0.167532083,0.176653154,0.185479013,0.19386728,0.202050606,0.21025245,0.217925668,0.224755727,0.233173358,0.240399968,0.247250862,0.255517642,0.262335074,0.269863101,0.276775908,0.283223321,0.289591115,0.295128258,0.301330739,0.305986158,0.311248795,0.315820431,0.321132384,0.325728105,0.329839092,0.334231111,0.33780008,0.341161256,0.345458563,0.349691988,0.353061686,0.355823358,0.357248843,0.358875941,0.360634092,0.361677216,0.363434992,0.365042819,0.365396928,0.36539993,0.367786138,0.371656102,0.373567259,0.379061265,0.380738341,0.388171695,0.394949748,0.39700691,0.401299403,0.403796833,0.407066949,0.406498854,0.404075367,0.400360732,0.400673245,0.40217008,0.406251842,0.405249895,0.404996259,0.40494088,0.406805744,0.409529367,0.41054128,0.411379838,0.412923142,0.41380605,0.412997235,0.414955438,0.414512892,0.415480465,0.41596491,0.418454293,0.418548608,0.416810298,0.417578279,0.417710229,0.418711027,0.419485167,0.419509276,0.416608626,0.417818947,0.417301541,0.41719789,0.417280464,0.415795928,0.416316606,0.417815492,0.4155984,0.415254895,0.414722741,0.416814692,0.415541417,0.417850315,0.416474546,0.419470614,0.420834194,0.417301845
694,-0.050431812,-0.046521924,-0.0379823,-0.028819554,-0.019110327,-0.009565905,0.000357451,0.011046804,0.020745725,0.030175057,0.040900398,0.052308499,0.061915798,0.072858348,0.082744772,0.091084432,0.104504899,0.117573922,0.123376794,0.131270858,0.139691151,0.147896381,0.155783836,0.163214453,0.171623428,0.180368318,0.188592405,0.197738514,0.206515792,0.214043996,0.221955309,0.229528479,0.237737289,0.245001297,0.251978135,0.259573626,0.267682401,0.274339462,0.281648949,0.287987352,0.294745072,0.301210691,0.306828865,0.311838155,0.316667188,0.321537604,0.326449454,0.331044058,0.336463017,0.340227795,0.343798229,0.347442993,0.351702679,0.355272403,0.358841074,0.361791263,0.363924294,0.365084187,0.366089173,0.36790796,0.36914841,0.369978502,0.370688062,0.371513281,0.373507181,0.377282296,0.379260983,0.385388283,0.386972225,0.394593834,0.401110867,0.40360167,0.407367694,0.410946886,0.413569372,0.412859911,0.410346127,0.406560868,0.407050328,0.409675947,0.41232242,0.411884653,0.411602903,0.411144111,0.414208134,0.415218495,0.417499981,0.417977841,0.420045799,0.420104466,0.419435661,0.421429223,0.420503668,0.421411599,0.423472711,0.424413496,0.423670318,0.423322052,0.42416588,0.423675777,0.425372763,0.425805681,0.425471144,0.423551784,0.424306999,0.424890351,0.423670799,0.423294369,0.422568923,0.422373083,0.423719794,0.422463665,0.422586594,0.421174257,0.423265212,0.422656155,0.423872686,0.422215243,0.425418676,0.427394488,0.42400347
693,-0.050422039,-0.046609359,-0.037614037,-0.02894303,-0.018544522,-0.008686898,0.001350108,0.012165241,0.022349977,0.031449138,0.042082133,0.054320373,0.064029982,0.075069137,0.084916157,0.093906192,0.107465508,0.120385702,0.126238118,0.13397462,0.143354871,0.151478982,0.158821131,0.166944472,0.175323345,0.184882516,0.193063692,0.202141795,0.210477117,0.218668107,0.226489424,0.233867829,0.241944495,0.249466989,0.256977233,0.26484641,0.272548303,0.279763164,0.286307407,0.292973117,0.300373506,0.306807669,0.312279471,0.31749815,0.322664762,0.32806071,0.332680419,0.337137616,0.342011121,0.346085578,0.349675426,0.353685726,0.357247458,0.36138951,0.365257711,0.368257372,0.369867048,0.371587396,0.372663271,0.374569554,0.375424246,0.376484364,0.377360118,0.378537382,0.381092444,0.383728418,0.385861868,0.391984347,0.393614135,0.400919058,0.407293662,0.410633925,0.413390356,0.41764887,0.420063606,0.419001639,0.417302488,0.412945147,0.413511514,0.416263916,0.418631269,0.418986763,0.417301,0.417358925,0.420229045,0.423168702,0.423903841,0.424939829,0.426524359,0.426986725,0.426399792,0.428260465,0.427411317,0.42828569,0.429579156,0.431205991,0.431775044,0.430633915,0.430290758,0.430466034,0.431778472,0.432728011,0.432278686,0.430972489,0.43164015,0.431089853,0.430319484,0.429578355,0.42894579,0.429681279,0.431013062,0.428912811,0.428439852,0.427670146,0.430637508,0.428720204,0.430181974,0.428930777,0.431838186,0.434195549,0.430420387
692,-0.050737827,-0.04621632,-0.037286514,-0.027999721,-0.018060974,-0.008287186,0.002474669,0.013686757,0.024016284,0.033112994,0.04415318,0.056407778,0.066868755,0.077390125,0.087266307,0.096403746,0.110190274,0.123187583,0.129830188,0.137466836,0.146459606,0.154843284,0.163269566,0.170333775,0.179125783,0.188193878,0.196744051,0.206027884,0.214161984,0.222790103,0.230663574,0.238633903,0.247732151,0.253990321,0.261813069,0.26988175,0.277574738,0.284915401,0.29246582,0.298579618,0.304890131,0.311641047,0.318030585,0.323266942,0.328200209,0.333200836,0.338525269,0.343091367,0.347293576,0.351479736,0.355785271,0.359780753,0.363404749,0.367657651,0.371506521,0.374131336,0.37593894,0.378312758,0.378789522,0.38065957,0.382609914,0.382958045,0.383991299,0.3850567,0.386750544,0.390244098,0.392439815,0.398181326,0.400122942,0.408389724,0.414498639,0.416668858,0.420384632,0.424010411,0.427057237,0.426228533,0.424455317,0.419921681,0.420629145,0.422267976,0.42574003,0.425579306,0.424431345,0.423722987,0.426671708,0.428119825,0.430221497,0.431447762,0.433435702,0.434071857,0.433362638,0.435109997,0.435250909,0.435024139,0.436644795,0.437923131,0.43825739,0.437323826,0.437251451,0.437853954,0.439709135,0.439737992,0.439035508,0.437321772,0.438082278,0.437841539,0.436498161,0.436814692,0.435999035,0.435396841,0.437537976,0.435451339,0.435136575,0.434411997,0.436651268,0.434852087,0.437405781,0.435197634,0.438925223,0.441081403,0.436988267
691,-0.050575377,-0.045910501,-0.037555637,-0.027623183,-0.017451479,-0.006969335,0.003642008,0.01460546,0.025180219,0.034732548,0.04543149,0.058066564,0.068507135,0.07937964,0.090427598,0.098959048,0.11291022,0.126430775,0.132640045,0.140377235,0.149598679,0.158129299,0.166221938,0.173979203,0.183555275,0.192091225,0.201225369,0.210318826,0.218891772,0.2274407,0.235798138,0.24367719,0.251376519,0.259431627,0.266911405,0.274596795,0.282144653,0.290654238,0.297673783,0.303963754,0.311241348,0.31757879,0.323941338,0.32938535,0.333677253,0.338940191,0.343623733,0.348881478,0.353833501,0.357908234,0.36139775,0.366205978,0.369880182,0.374489839,0.378022815,0.380580937,0.382140546,0.384395768,0.385674756,0.387089766,0.388045257,0.388976927,0.390067069,0.391058663,0.392744023,0.396776499,0.399042557,0.405179777,0.406559217,0.41396412,0.420364631,0.423505382,0.426751124,0.43094379,0.433890199,0.432481988,0.429937667,0.426433133,0.427158042,0.429080197,0.433049629,0.431995993,0.431224401,0.430445494,0.433478788,0.43653989,0.436921575,0.438189545,0.439930702,0.440975528,0.440242934,0.441773211,0.441681875,0.441761435,0.443469673,0.44462573,0.444848955,0.444207303,0.443399716,0.44412042,0.445724799,0.446414462,0.445990225,0.444126826,0.444417925,0.444492693,0.444164327,0.444606563,0.442477201,0.442704525,0.443860306,0.44176505,0.441486311,0.44137483,0.44455537,0.442276118,0.443932353,0.441719989,0.445836464,0.447632521,0.444109336
