C2_neg_control,0s,30s,60s,90s,120s,150s,180s,210s,240s,270s,300s,330s,360s,390s,420s,450s,480s,510s,540s,570s,600s,630s,660s,690s,720s,750s,780s,810s,840s,870s,900s,930s,960s,990s,1020s,1050s,1080s,1110s,1140s,1170s,1200s,1230s,1260s,1290s,1320s,1350s,1380s,1410s,1440s,1470s,1500s,1530s,1560s,1590s,1620s,1650s,1680s,1710s,1740s,1770s,1800s,1830s,1860s,1890s,1920s,1950s,1980s,2010s,2040s,2070s,2100s,2130s,2160s,2190s,2220s,2250s,2280s,2310s,2340s,2370s,2400s,2430s,2460s,2490s,2520s,2550s,2580s,2610s,2640s,2670s,2700s,2730s,2760s,2790s,2820s,2850s,2880s,2910s,2940s,2970s,3000s,3030s,3060s,3090s,3120s,3150s,3180s,3210s,3240s,3270s,3300s,3330s,3360s,3390s,3420s,3450s,3480s,3510s,3540s,3570s,3600s
700,-0.038351237999999996,-0.037965744,-0.03817554299999999,-0.038358892,-0.038115713999999995,-0.037889600999999995,-0.038069153,-0.03785680499999999,-0.038147633,-0.038183447,-0.038112031,-0.038068922,-0.038228581,-0.037855561,-0.038575692,-0.038057005,-0.038247694,-0.038535283999999996,-0.038364912999999994,-0.038140852999999995,-0.038220658,-0.03857833,-0.038532322,-0.038701084,-0.038521651,-0.03788248699999999,-0.038562492,-0.038331383,-0.038550783,-0.038608673,-0.038391580999999994,-0.038279819,-0.038407275,-0.038433056,-0.038512177,-0.038294902,-0.038540897,-0.038447553999999995,-0.038172319,-0.038456632,-0.038412800000000004,-0.038313591,-0.03817767,-0.038305595,-0.038311068999999996,-0.038667691,-0.038686993,-0.03850583,-0.038284999,-0.038537858,-0.038467122,-0.038302487,-0.03849635,-0.038851857999999996,-0.037773421999999994,-0.038346742,-0.038645828,-0.037859856,-0.037965267,-0.038307553,-0.038309175,-0.038521034999999995,-0.038319518,-0.03810930999999999,-0.038379358,-0.038190412,-0.038599101,-0.038325618,-0.037972518,-0.038461561,-0.038466784,-0.038241455,-0.038199902,-0.038228490999999996,-0.038323882999999996,-0.038782856,-0.037948882999999996,-0.038237682999999995,-0.038524101,-0.038183716,-0.038346121999999996,-0.038439353999999995,-0.037963435,-0.038493885,-0.038590992,-0.0383782,-0.038782985,-0.038304005,-0.038245466,-0.038684381999999996,-0.038479414999999996,-0.038012607,-0.038064088999999995,-0.038383723,-0.038446044,-0.038433274,-0.038441027999999995,-0.038113553,-0.038349235,-0.03847113199999999,-0.038321651,-0.038106882999999994,-0.03826550199999999,-0.038517332,-0.038097584999999996,-0.038399313000000004,-0.038417667,-0.038356354,-0.038487363999999996,-0.038477852,-0.038331047,-0.038622776,-0.038067957,-0.038472118,-0.038332131,-0.038408771999999994,-0.0381105,-0.03820591499999999,-0.03815427,-0.038425403999999996,-0.038119697
699,-0.038241615,-0.037653583,-0.038161732999999996,-0.037852833,-0.03797114,-0.038000636,-0.038100613,-0.037997766999999995,-0.038198524,-0.038368637,-0.038103823999999994,-0.037928559,-0.038045444,-0.037902013,-0.038144748,-0.038030432,-0.038267569999999994,-0.038080786,-0.037830977999999994,-0.037913862,-0.038241770999999994,-0.038095238,-0.038426405,-0.038576505999999997,-0.037965485,-0.038254407,-0.038353023,-0.038138105,-0.038412942,-0.038093045,-0.038011147999999995,-0.038174431,-0.037978623,-0.038252872,-0.038496101,-0.038461786,-0.038409373999999996,-0.038073827,-0.03779214,-0.038323451,-0.038574267,-0.03823596,-0.038549573,-0.038244875,-0.038293278,-0.03841534,-0.038345541,-0.038168483999999996,-0.038425642999999995,-0.038280134,-0.038214207,-0.038176096,-0.038211474,-0.038238800999999996,-0.03800831,-0.038450677,-0.038461188,-0.037972462,-0.038275744,-0.038572144999999995,-0.038290718,-0.038102481,-0.03834831699999999,-0.038375965,-0.03834621,-0.038293857,-0.038327593,-0.038269543,-0.038458581,-0.038328821,-0.038253986,-0.038254736,-0.038226149,-0.038288274,-0.038214668,-0.038566326,-0.038422030999999995,-0.037840172,-0.038635498,-0.038245443999999996,-0.038249388999999995,-0.038066683,-0.038354637999999996,-0.038294922999999995,-0.038144309,-0.037895716,-0.038764510999999995,-0.038447841,-0.038454405,-0.03831764199999999,-0.038632973999999994,-0.038001124,-0.038201624999999996,-0.038132744,-0.038750392,-0.038188658,-0.038035417999999994,-0.03819702,-0.038015128,-0.03835155899999999,-0.03856832599999999,-0.037940188,-0.038414266999999995,-0.038102722,-0.038547640999999994,-0.038282893,-0.038775,-0.038192421,-0.038674357,-0.038289152,-0.038024951,-0.038140497999999995,-0.038178523,-0.0381906,-0.038290764,-0.038392984,-0.038146326,-0.038122658,-0.038176328999999995,-0.038224258,-0.037971876
698,-0.037914807999999994,-0.037740924,-0.037984432,-0.038412544,-0.037822193999999996,-0.038192827,-0.038268645,-0.037844842999999996,-0.037991317999999996,-0.038287457000000004,-0.037834945999999994,-0.03796006,-0.037799321999999996,-0.038040914,-0.038401421,-0.037925312,-0.038471213,-0.038442610999999995,-0.037661336,-0.03770755,-0.03833650699999999,-0.037948022,-0.038403254,-0.038493006999999996,-0.038455263999999996,-0.038040096999999995,-0.037963971,-0.038162495,-0.037880416,-0.038142391,-0.037963362,-0.038105407,-0.038085956,-0.038188967,-0.038282039,-0.038089147,-0.038394578,-0.03817579299999999,-0.037977194,-0.038430692,-0.038451975,-0.038223724,-0.038022706999999996,-0.038249145,-0.038428422999999996,-0.038737285999999996,-0.038104675,-0.038308273999999996,-0.038223131,-0.038002607,-0.038206854,-0.038418072000000004,-0.038131302,-0.038487343,-0.038136475999999996,-0.038514656,-0.038326726,-0.037975735999999996,-0.0385376,-0.038048211,-0.038492981999999995,-0.038002288999999995,-0.038191913999999993,-0.038384928,-0.038122787,-0.038269611,-0.038190185,-0.037965886,-0.038227008,-0.038483759,-0.038102980999999994,-0.038191743,-0.038086735,-0.038024169999999996,-0.038237585,-0.038582308,-0.037884293,-0.03792797999999999,-0.038529603,-0.038172992999999995,-0.038451228,-0.038194547999999995,-0.038467389,-0.038171498,-0.038292826999999995,-0.038190449,-0.038109139,-0.038294993,-0.038179292,-0.038534668999999994,-0.03806910399999999,-0.038360952,-0.038295503999999994,-0.037937745,-0.038106695999999995,-0.038231074000000004,-0.03838190799999999,-0.037955207,-0.03796916,-0.037832439999999995,-0.038207701999999996,-0.037880478999999995,-0.038020594,-0.038227767999999995,-0.038094168,-0.038230149,-0.038096955,-0.038394517999999996,-0.037958989,-0.038288156,-0.037974049,-0.03806046999999999,-0.038256092,-0.038184763999999996,-0.038314104999999994,-0.038074174999999995,-0.037988812,-0.038314007,-0.037773772,-0.038100535,-0.038353592
697,-0.037911534,-0.037804472,-0.03791159299999999,-0.03789268,-0.038014066,-0.038086633999999994,-0.037800963,-0.037927433999999996,-0.037904336,-0.038390021,-0.037847715,-0.037404558,-0.038117949,-0.037519854,-0.038347727,-0.03764105,-0.037980723999999993,-0.037954367999999995,-0.037670309,-0.038080416,-0.03820538,-0.037901803,-0.038346464,-0.038145561,-0.038360833999999996,-0.037921158999999996,-0.038234304,-0.038005835,-0.038332265,-0.037972883,-0.038087062,-0.037910754,-0.037869127,-0.038177295,-0.038332422,-0.037974654999999996,-0.03803972,-0.03799011099999999,-0.03798042,-0.038058628,-0.03813335,-0.037958901,-0.03817155,-0.037759995,-0.038218737999999995,-0.038013153,-0.038521279,-0.03807707,-0.038302505,-0.038058848,-0.038102998,-0.038142534,-0.038298656,-0.038510392,-0.037896625999999996,-0.038122614,-0.038615242,-0.037745891,-0.03790436,-0.038175671,-0.038185991999999995,-0.037837308,-0.038094133999999995,-0.037834560999999996,-0.038117757,-0.038148505,-0.038096357,-0.038086463,-0.038469252999999995,-0.037922188,-0.037952683999999993,-0.038228268999999995,-0.038193542,-0.03854539,-0.038499746,-0.038017526,-0.038123907,-0.038169432999999996,-0.038465189999999996,-0.037722262,-0.03788303899999999,-0.03794571099999999,-0.038160029,-0.038379431,-0.038421856,-0.037818833,-0.037986154999999994,-0.038098909,-0.03836242,-0.03843295099999999,-0.038158515,-0.037870418999999995,-0.037428485,-0.037973922,-0.037989122,-0.038484675,-0.037561124999999994,-0.037814885,-0.037898941,-0.038022631999999994,-0.037960109,-0.037838089,-0.03823894,-0.037912523,-0.037963065,-0.038102486,-0.038098853,-0.03821789,-0.037807587,-0.038473395,-0.037948571,-0.038370824,-0.037695052,-0.037849317,-0.038040150999999994,-0.03769421,-0.037981548999999996,-0.037915940999999995,-0.038102367,-0.038482126,-0.038059578
696,-0.038131298999999994,-0.03761869,-0.038101406,-0.038068838,-0.038169685999999994,-0.037775499,-0.038060659,-0.037817262,-0.038191789999999996,-0.03865606,-0.037968979,-0.038067784,-0.03778792599999999,-0.03761539,-0.037955443,-0.038086992,-0.037838202999999994,-0.038088377,-0.037534418,-0.037812189999999996,-0.038076111999999995,-0.037449217,-0.038238128999999996,-0.03830205,-0.038771177,-0.037861890999999995,-0.038420501999999995,-0.038265259,-0.037982398,-0.037795806,-0.037842808,-0.037834093,-0.038147061,-0.037823953,-0.038305664999999996,-0.037555571999999995,-0.038038676,-0.037981757,-0.038016387,-0.038235732,-0.038575358000000004,-0.037668985,-0.037991716999999994,-0.038426393999999996,-0.03831643,-0.038301564999999996,-0.038056742,-0.038134312999999996,-0.038267302999999996,-0.037885023000000004,-0.038345686,-0.038082762,-0.038235158,-0.038025013999999996,-0.0380635,-0.037919977,-0.038061285,-0.037548222,-0.037767752,-0.037911502,-0.038021662,-0.038416623999999996,-0.038074622999999995,-0.038347271999999995,-0.037896922,-0.038286076,-0.038216427,-0.038105733,-0.037889364999999994,-0.038558457,-0.038221673,-0.037922544999999995,-0.038147547,-0.038053127,-0.038347079,-0.038630154,-0.037586844999999994,-0.038193479999999995,-0.038588695,-0.038357015,-0.037903599999999996,-0.037844170999999996,-0.038509721999999996,-0.03783804699999999,-0.03771317,-0.038099294,-0.038221795999999995,-0.037877148,-0.037762711,-0.03834904499999999,-0.03801504099999999,-0.037959125999999996,-0.03788033899999999,-0.038116324,-0.038276142,-0.037925389000000004,-0.03833145799999999,-0.037723417,-0.038225978,-0.038101209999999996,-0.038285220999999994,-0.038019961,-0.038272473999999994,-0.0380669,-0.038244444999999995,-0.037956939,-0.038083148,-0.038251846,-0.037829523999999996,-0.038054383,-0.037831319,-0.038046711,-0.037895313,-0.038181633,-0.037945583,-0.03801382,-0.03777891,-0.038077393999999994,-0.037921700999999995,-0.038265634,-0.037783076
695,-0.038070058999999996,-0.037672287,-0.037716089999999994,-0.037762534,-0.038115476999999995,-0.03794714,-0.037900759,-0.037894873999999995,-0.037805327,-0.038109396000000004,-0.038097466999999996,-0.037798258,-0.03786384499999999,-0.037997844,-0.037648241,-0.037798184,-0.03824157399999999,-0.037958117,-0.038125391999999994,-0.037792251,-0.037860674999999996,-0.038299823999999996,-0.038001007999999996,-0.03795507,-0.038348928,-0.037895394,-0.037968718,-0.037850923,-0.038077851999999995,-0.037769736,-0.037691166,-0.038006952999999996,-0.037721807,-0.03804015,-0.038153921,-0.037698999999999996,-0.038244652999999997,-0.03807705399999999,-0.037856887,-0.038092992,-0.038129458,-0.038417756,-0.037843001999999994,-0.038494295,-0.038201845,-0.038237738,-0.038303185000000003,-0.038011368999999996,-0.038160636,-0.038075837,-0.038150398,-0.038595803,-0.037813503,-0.038208951,-0.037798017999999996,-0.038261432,-0.038497952,-0.038088549,-0.038253781,-0.037865685999999996,-0.038677043,-0.038028537,-0.038005923,-0.038163973,-0.037954598,-0.037982737,-0.037676895,-0.038214503000000004,-0.038092067,-0.038077461,-0.038018155,-0.038034886,-0.038144082,-0.038467953,-0.03811131,-0.038236038,-0.037890035999999995,-0.037942787,-0.038077848,-0.038294781,-0.038030746,-0.038195258999999995,-0.038194374999999996,-0.037958054,-0.038524587,-0.037917639,-0.038021364999999994,-0.037996491,-0.038195991,-0.03827470699999999,-0.038429054,-0.038018539,-0.037937231999999994,-0.03795403,-0.038076131,-0.038129914,-0.037740933,-0.037545932,-0.037875405,-0.037793745,-0.038186255999999995,-0.038160441999999996,-0.038242924,-0.038212021,-0.038428199999999996,-0.038003498000000004,-0.038099327,-0.037733726,-0.038065114,-0.037921047,-0.037947101000000004,-0.038179534999999994,-0.038349394,-0.038174231999999995,-0.038701131,-0.037905236999999994,-0.0379956,-0.038192395999999997,-0.037917809,-0.038184824,-0.037753445
694,-0.037915045999999994,-0.03759291,-0.03799815399999999,-0.037854923,-0.038021377999999995,-0.038294818999999994,-0.037991370999999996,-0.037896772999999995,-0.038087154,-0.037976157,-0.038013157,-0.037932212,-0.03822564,-0.037766153000000004,-0.038402132,-0.037606377,-0.038212825,-0.037936759,-0.037873306999999995,-0.037802458,-0.038086695999999996,-0.037448171999999995,-0.037994122,-0.038064685,-0.038291338,-0.037942985,-0.038075171,-0.038182139,-0.038034471,-0.038023049,-0.037953871,-0.037986784,-0.037829584,-0.038456717,-0.038118658,-0.038363086,-0.038238959999999995,-0.037930824999999994,-0.038196982,-0.037962785,-0.037783096,-0.037892124,-0.037871771,-0.037952730999999996,-0.038206733,-0.038463202999999994,-0.037964943,-0.037926948999999995,-0.038285615999999995,-0.038070427000000004,-0.038104422,-0.037983425,-0.038168566,-0.038207337,-0.03810388,-0.038355282,-0.038558901,-0.038139016,-0.03784995,-0.038545362,-0.038525182,-0.038208818,-0.03825465299999999,-0.038026827,-0.038194997,-0.038672785,-0.03850887,-0.038305931,-0.038684342999999996,-0.038010515,-0.038029691,-0.037898004,-0.038334108,-0.03813405499999999,-0.038237585,-0.038177232,-0.037871382999999995,-0.038083713,-0.038167145,-0.038154913,-0.038213233,-0.03800280799999999,-0.03796134599999999,-0.038137148999999995,-0.037994505,-0.038164935000000004,-0.038274674999999994,-0.038184935,-0.038296122,-0.03835378899999999,-0.038313230999999996,-0.038118980999999996,-0.037901027999999996,-0.038125578,-0.038020643,-0.038376555,-0.03835910199999999,-0.038028695,-0.038078071,-0.038089822999999995,-0.038380225999999996,-0.037986268999999996,-0.038295144999999996,-0.038134699,-0.03834975599999999,-0.03787235,-0.037984778,-0.038362706999999996,-0.038114703,-0.038032693,-0.03787754,-0.037903547999999995,-0.037999563,-0.038441252999999995,-0.038287062999999996,-0.03761442499999999,-0.038314312999999996,-0.038043275999999994,-0.038117121999999996,-0.03829282,-0.037486679
693,-0.037840152999999994,-0.038147442,-0.037995114999999996,-0.038052175,-0.037951194,-0.037724967,-0.037855896,-0.037874178999999994,-0.037911977,-0.038472746,-0.038283678999999994,-0.038571088999999996,-0.038369771,-0.038061451,-0.038259819,-0.037868256,-0.037799786999999994,-0.038291022,-0.037899024999999996,-0.038162625,-0.038092771,-0.038109421,-0.038173343,-0.038218214,-0.03817158,-0.03754567599999999,-0.038590362999999996,-0.038374923,-0.038405022,-0.038268056,-0.037817648999999995,-0.038095539,-0.038245815,-0.03820301,-0.038200665,-0.037876318,-0.037962779999999995,-0.038269435,-0.038098226,-0.038156538000000004,-0.037790458,-0.037867014,-0.037897216,-0.038195629,-0.0376154,-0.038217614999999996,-0.03808256,-0.038216225,-0.037823142,-0.038074888,-0.038224833,-0.038057645,-0.038485773,-0.038296312,-0.0380113,-0.038003408,-0.038552119,-0.037714891,-0.037906022,-0.037718708,-0.038377867999999996,-0.038136696,-0.038254748,-0.038104611999999996,-0.038100201,-0.037583342,-0.038252868,-0.037904588,-0.037939657999999994,-0.038018872,-0.038051906999999996,-0.037919745,-0.038796012,-0.038098125999999996,-0.038332327,-0.038475216,-0.037575446,-0.037963668,-0.038315173,-0.038046803,-0.038110157,-0.037935410999999995,-0.038194992,-0.038129842,-0.038002716,-0.037818785,-0.038467878999999996,-0.038003231,-0.038227963,-0.038219478999999994,-0.038122497,-0.037874312,-0.03817862599999999,-0.038534382,-0.038244498,-0.037986818,-0.03785900699999999,-0.037946997999999996,-0.037778499,-0.03818281,-0.038632271999999995,-0.038121021,-0.038360637999999996,-0.038265664,-0.03860784799999999,-0.038060065000000004,-0.038083907,-0.03821476,-0.038329933999999996,-0.037889143,-0.037848831,-0.03804272599999999,-0.038251633,-0.038425605999999994,-0.03802467599999999,-0.03780783099999999,-0.038376491,-0.038403058999999996,-0.038008982999999996,-0.038337889,-0.03801478
692,-0.038282726999999996,-0.037740402,-0.03787944199999999,-0.037970559,-0.037848367,-0.03844453899999999,-0.038130315,-0.038239524999999996,-0.037866321,-0.038523369,-0.03778638199999999,-0.038093679,-0.03828346,-0.037744605,-0.038287811,-0.037859996,-0.03795907799999999,-0.038384912,-0.038002214,-0.037975223999999995,-0.038397786999999996,-0.037913334,-0.038086899,-0.038260822,-0.038257178999999995,-0.03818608,-0.038104021999999994,-0.038129943,-0.038455052999999996,-0.038361961,-0.038273658999999995,-0.03816798,-0.037907812,-0.038191718,-0.038691145999999996,-0.038314296,-0.038546301,-0.03823959899999999,-0.03785627,-0.038273213,-0.038349572,-0.038068987,-0.037909319999999996,-0.037754771,-0.038508285999999996,-0.038348635,-0.038187145,-0.038260307,-0.038302552999999996,-0.038306411,-0.038230052,-0.038168121,-0.03830193,-0.038169985999999996,-0.037933319,-0.038249854,-0.038173424,-0.037484622999999995,-0.038228402,-0.038008626999999996,-0.037943557999999995,-0.03822419,-0.03807946499999999,-0.038027539,-0.038037609,-0.038489622,-0.038181074,-0.037956058,-0.038220458,-0.037785244,-0.038063015,-0.037711312999999996,-0.038325852,-0.038201254,-0.038011250999999996,-0.03809487,-0.03797949,-0.038380789,-0.03829752,-0.038334626999999996,-0.038307033,-0.038495628,-0.037977292999999995,-0.038294827999999996,-0.038207878,-0.038436406,-0.038283542999999996,-0.038252491,-0.038061957,-0.038526371999999996,-0.039029538999999995,-0.038265402999999996,-0.037660666999999995,-0.038234387,-0.038536422,-0.038381772,-0.037947008,-0.038143812,-0.038297045,-0.038152258999999994,-0.037901999,-0.038157121999999995,-0.0385945,-0.038195941,-0.03798808299999999,-0.038186081000000004,-0.038324115,-0.038012626,-0.038050924,-0.038090166,-0.037962567,-0.038170000999999995,-0.038401183,-0.038441726999999995,-0.038528619,-0.038151692999999993,-0.037838363,-0.038350616,-0.038003003,-0.038442194,-0.038365922
691,-0.037901282999999994,-0.038044058,-0.03866366599999999,-0.037735455,-0.038168832,-0.038083976,-0.038170736999999996,-0.03808417199999999,-0.037885447999999995,-0.038233961000000004,-0.037982835,-0.037949196,-0.03830926,-0.037877056,-0.038103315,-0.038312115,-0.038018648999999995,-0.038303589,-0.03791715,-0.038290059999999994,-0.03817662499999999,-0.037923395,-0.038053807,-0.038426565999999995,-0.03801049,-0.038027099999999994,-0.038408173999999996,-0.038019172999999996,-0.038485257999999994,-0.038059543,-0.037906269,-0.038296369,-0.038190607,-0.038155231,-0.038282134,-0.038144129,-0.038393107999999995,-0.038100258,-0.037838565,-0.038688179,-0.038099652,-0.038280302,-0.037826196,-0.038069023,-0.038274157999999996,-0.038449969,-0.038266849,-0.038523896999999994,-0.038048436,-0.038108628,-0.037994513,-0.038349845,-0.038554546,-0.037916324,-0.038209914,-0.038258253,-0.038596557000000004,-0.037718736999999995,-0.037857784,-0.037876511,-0.03844712,-0.038171239999999995,-0.038365016999999994,-0.038289074,-0.037854906,-0.038423365,-0.038083066,-0.038131979,-0.03818401,-0.038298975,-0.038145981999999995,-0.037882909,-0.038338663,-0.038326653999999995,-0.038175757,-0.038754794,-0.038057302999999994,-0.038080818999999995,-0.038370593,-0.038352081999999996,-0.038120313999999995,-0.038216036999999994,-0.038211499999999995,-0.038129368,-0.038355189,-0.037963712000000004,-0.038273773999999997,-0.03821582,-0.037812141,-0.038061916999999994,-0.038373991999999996,-0.037796553999999996,-0.037884705,-0.038426977,-0.038411044,-0.038229982,-0.038151466999999994,-0.037780427,-0.038280121,-0.038629201999999994,-0.038139281,-0.037982853,-0.038148427,-0.038384783,-0.03831991999999999,-0.038148508,-0.038399888,-0.037769192,-0.03829237,-0.038129221,-0.037971629,-0.038555016,-0.037993677000000003,-0.03844699,-0.037977677999999994,-0.037809776999999996,-0.038047572,-0.038255149999999995,-0.038136479,-0.038454857,-0.037970879
